person_id,name,country,race,gender
1694,Yevheniya Prokofyeva,Ukraine,Europe,Female
1695,Lyudmyla Olyanovska,Ukraine,Europe,Female
1696,Mariia Sakharuk,Ukraine,Europe,Female
1697,Hanna Shevchuk,Ukraine,Europe,Female
1698,Mykyta Barabanov,Ukraine,Europe,Male
1699,Oleksandr Pohorilko,Ukraine,Europe,Male
1700,Vladyslav Mazur,Ukraine,Europe,Male
1701,Andriy Protsenko,Ukraine,Europe,Male
1702,Ihor Musiyenko,Ukraine,Europe,Male
1703,Mykyta Nesterenko,Ukraine,Europe,Female
1704,Mykhaylo Kokhan,Ukraine,Europe,Male
1705,Hlib Piskunov,Ukraine,Europe,Male
1706,Maryna Bekh-Romanchuk,Ukraine,Europe,Female
1707,Olha Saladukha,Ukraine,Europe,Female
1708,Iryna Herashchenko,Ukraine,Europe,Female
1709,Yuliya Levchenko,Ukraine,Europe,Female
1710,Yaroslava Mahuchikh,Ukraine,Europe,Female
1711,Yana Hladiychuk,Ukraine,Europe,Female
1712,Maryna Kylypko,Ukraine,Europe,Female
1713,Ol'ha Holodna,Ukraine,Europe,Female
1714,Natalia Semenova,Ukraine,Europe,Female
1715,Iryna Klymets,Ukraine,Europe,Female
1716,Iryna Novozhylova,Ukraine,Europe,Female
1717,Artem Pochtarov,Ukraine,Europe,Male
1718,Marija Ulitina,Ukraine,Europe,Female
1719,Mykola Butsenko,Ukraine,Europe,Male
1720,Yaroslav Khartsyz,Ukraine,Europe,Male
1721,Oleksandr Khyzhniak,Ukraine,Europe,Male
1722,Tsotne Rogava,Ukraine,Europe,Male
1723,Anna Lysenko,Ukraine,Europe,Female
1724,Viktoriia Us,Ukraine,Europe,Female
1725,Pavlo Altukhov,Ukraine,Europe,Male
1726,Yurii Vandiuk,Ukraine,Europe,Male
1727,Dmytro Ianchuk,Ukraine,Europe,Male
1728,Anastasiia Chetverikova,Ukraine,Europe,Female
1729,Liudmyla Luzan,Ukraine,Europe,Female
1730,Mariia Kichasova-Skoryk,Ukraine,Europe,Female
1731,Yuliia Yuriichuk,Ukraine,Europe,Female
1732,Mariya Povkh,Ukraine,Europe,Female
1733,Liudmyla Kuklinovska,Ukraine,Europe,Female
1734,Anastasiia Todorova,Ukraine,Europe,Female
1735,Anatoliy Budyak,Ukraine,Europe,Male
1736,Valeriya Kononenko,Ukraine,Europe,Female
1737,Lyubov Basova,Ukraine,Europe,Female
1738,Olena Starikova,Ukraine,Europe,Female
1739,Yana Belomoyna,Ukraine,Europe,Female
1740,Oleh Kolodiy,Ukraine,Europe,Male
1741,Oleksiy Sereda,Ukraine,Europe,Male
1742,Oleh Serbin,Ukraine,Europe,Male
1743,Viktoriya Kezar,Ukraine,Europe,Female
1744,Anna Pysmenska,Ukraine,Europe,Female
1745,Sofiya Lyskun,Ukraine,Europe,Female
1746,Inna Logutenkova,Ukraine,Europe,Female
1747,Oleksandr Prodan,Ukraine,Europe,Male
1748,Bohdan Nikishyn,Ukraine,Europe,Male
1749,Ihor Reizlin,Ukraine,Europe,Male
1750,Roman Svichkar,Ukraine,Europe,Male
1751,Anatoliy Herey,Ukraine,Europe,Male
1752,Olena Kryvytska,Ukraine,Europe,Female
1753,Olha Kharlan,Ukraine,Europe,Female
1754,Illia Kovtun,Ukraine,Europe,Male
1755,Petro Pakhnyuk,Ukraine,Europe,Male
1756,Ihor Radivilov,Ukraine,Europe,Male
1757,Yevhen Yudenkov,Ukraine,Europe,Male
1758,Diana Varinska,Ukraine,Europe,Female
1759,Viktoriia Onopriienko,Ukraine,Europe,Female
1760,Khrystyna Pohranychna,Ukraine,Europe,Female
1761,Artem Lesiuk,Ukraine,Europe,Male
1762,Georgii Zantaraia,Ukraine,Europe,Male
1763,Quedjau Nhabali,Ukraine,Europe,Male
1764,Yakiv Khammo,Ukraine,Europe,Male
1765,Daria Bilodid,Ukraine,Europe,Female
1766,Anastasiya Turchyn,Ukraine,Europe,Female
1767,Yelyzaveta Kalanina,Ukraine,Europe,Female
1768,Stanislav Horuna,Ukraine,Europe,Male
1769,Anzhelika Terliuga,Ukraine,Europe,Female
1770,Anita Serogina,Ukraine,Europe,Female
1771,Pavlo Tymoshchenko,Ukraine,Europe,Male
1772,Ihor Khmara,Ukraine,Europe,Male
1773,Stanislav Kovalov,Ukraine,Europe,Male
1774,Pavlo Korostylov,Ukraine,Europe,Male
1775,Serhiy Kulish,Ukraine,Europe,Male
1776,Oleh Omelchuk,Ukraine,Europe,Male
1777,Oleh Tsarkov,Ukraine,Europe,Male
1778,Olena Kostevych,Ukraine,Europe,Female
1779,Iryna Malovichko,Ukraine,Europe,Female
1780,Vladyslav Bukhov,Ukraine,Europe,Male
1781,Serhiy Frolov,Ukraine,Europe,Male
1782,Denys Kesil,Ukraine,Europe,Male
1783,Mykhailo Romanchuk,Ukraine,Europe,Male
1784,Serhiy Shevtsov,Ukraine,Europe,Male
1785,Ihor Troianovskyi,Ukraine,Europe,Male
1786,Krystyna Panchishko,Ukraine,Europe,Female
1787,Daryna Zevina,Ukraine,Europe,Female
1788,Kou Lei,Ukraine,Europe,Male
1789,Hanna Haponova,Ukraine,Europe,Female
1790,Margaryta Pesotska,Ukraine,Europe,Female
1791,Elina Svitolina,Ukraine,Europe,Female
1792,Dayana Yastremska,Ukraine,Europe,Female
1793,Lyudmyla Kichenok,Ukraine,Europe,Female
1794,Nadiia Kichenok,Ukraine,Europe,Female
1795,Yuliya Yelistratova,Ukraine,Europe,Female
1796,Kamila Konotop,Ukraine,Europe,Female
1797,Iryna Dekha,Ukraine,Europe,Female
1798,Vasyl Mykhailov,Ukraine,Europe,Male
1799,Oleksandr Khotsianivskyi,Ukraine,Europe,Male
1800,Oksana Livach,Ukraine,Europe,Female
1801,Tetyana Kit,Ukraine,Europe,Female
1802,Iryna Koliadenko,Ukraine,Europe,Female
1803,Alla Cherkasova,Ukraine,Europe,Female
1804,Alla Belinska,Ukraine,Europe,Female
1805,Lenur Temirov,Ukraine,Europe,Male
1806,Parviz Nasibov,Ukraine,Europe,Male
1807,Zhan Beleniuk,Ukraine,Europe,Male
1808,Li Jialun,China,East_Asia,Male
1809,Wang Dapeng,China,East_Asia,Male
1810,Wei Shaoxuan,China,East_Asia,Male
1811,Long Xiaoqing,China,East_Asia,Female
1812,Wu Jiaxin,China,East_Asia,Female
1813,Yang Xiaolei,China,East_Asia,Female
1814,Huang Xuechen,China,East_Asia,Female
1815,Sun Wenyan,China,East_Asia,Female
1816,Feng Yu,China,East_Asia,Female
1817,Guo Li,China,East_Asia,Female
1818,Liang Xinping,China,East_Asia,Female
1819,Wang Qianyi,China,East_Asia,Female
1820,Xiao Yanning,China,East_Asia,Female
1821,Yin Chengxin,China,East_Asia,Female
1822,Su Bingtian,China,East_Asia,Male
1823,Xie Zhenye,China,East_Asia,Male
1824,Wu Zhiqiang,China,East_Asia,Male
1825,Xie Wenjun,China,East_Asia,Male
1826,Tang Xingqiang,China,East_Asia,Male
1827,Yan Haibin,China,East_Asia,Male
1828,Dong Guojian,China,East_Asia,Male
1829,Peng Jianhua,China,East_Asia,Male
1830,Yang Shaohui,China,East_Asia,Female
1831,Cai Zelin,China,East_Asia,Male
1832,Wang Kaihua,China,East_Asia,Male
1833,Zhang Jun,China,East_Asia,Male
1834,Bian Tongda,China,East_Asia,Male
1835,Luo Yadong,China,East_Asia,Male
1836,Wang Qin,China,East_Asia,Male
1837,Ge Manqi,China,East_Asia,Female
1838,Liang Xiaojing,China,East_Asia,Female
1839,Wei Yongli,China,East_Asia,Female
1840,Wang Chunyu,China,East_Asia,Female
1841,Chen Jiamin,China,East_Asia,Female
1842,Xu Shuangshuang,China,East_Asia,Female
1843,Huang Guifen,China,East_Asia,Female
1844,Li Yuting,China,East_Asia,Female
1845,Bai Li,China,East_Asia,Female
1846,Li Zhixuan,China,East_Asia,Female
1847,Zhang Deshun,China,East_Asia,Female
1848,Liu Hong,China,East_Asia,Female
1849,Qieyang Shenjie,China,East_Asia,Female
1850,Yang Jiayu,China,East_Asia,Female
1851,Gao Xinglong,China,East_Asia,Male
1852,Huang Changzhou,China,East_Asia,Male
1853,Wang Jianan,China,East_Asia,Male
1854,Fang Yaoqing,China,East_Asia,Male
1855,Wu Ruiting,China,East_Asia,Male
1856,Zhu Yaming,China,East_Asia,Male
1857,Wang Yu,China,East_Asia,Female
1858,Huang Bokai,China,East_Asia,Male
1859,Li Ling,China,East_Asia,Female
1860,Xu Huiqin,China,East_Asia,Female
1861,Gao Yang,China,East_Asia,Female
1862,Gong Lijiao,China,East_Asia,Female
1863,Song Jiayuan,China,East_Asia,Female
1864,Chen Yang,China,East_Asia,Female
1865,Feng Bin,China,East_Asia,Female
1866,Su Xinyue,China,East_Asia,Female
1867,Liu Shiying,China,East_Asia,Female
1868,Lu Huihui,China,East_Asia,Female
1869,Luo Na,China,East_Asia,Female
1870,Wang Zheng,China,East_Asia,Female
1871,Zheng Ninali,China,East_Asia,Female
1872,Chen Long,China,East_Asia,Male
1873,Shi Yuqi,China,East_Asia,Male
1874,Li Junhui,China,East_Asia,Male
1875,Liu Yuchen,China,East_Asia,Male
1876,Chen Yufei,China,East_Asia,Female
1877,He Bingjiao,China,East_Asia,Female
1878,Chen Qingchen,China,East_Asia,Female
1879,Jia Yifan,China,East_Asia,Female
1880,Du Yue,China,East_Asia,Female
1881,Li Yinhui,China,East_Asia,Female
1882,Wang Yilyu,China,East_Asia,Male
1883,Huang Dongping,China,East_Asia,Female
1884,Zheng Siwei,China,East_Asia,Male
1885,Huang Yaqiong,China,East_Asia,Female
1886,Hu Jianguan,China,East_Asia,Male
1887,Tuohetaerbieke Tanglatihan,China,East_Asia,Male
1888,Chen Daxiang,China,East_Asia,Male
1889,Chang Yuan,China,East_Asia,Female
1890,Gu Hong,China,East_Asia,Female
1891,Li Qian,China,East_Asia,Female
1892,Quan Xin,China,East_Asia,Male
1893,Chen Shi,China,East_Asia,Female
1894,Li Tong,China,East_Asia,Female
1895,Liu Hao,China,East_Asia,Male
1896,Zheng Pengfei,China,East_Asia,Male
1897,Yang Xiaoxu,China,East_Asia,Male
1898,Zhang Dong,China,East_Asia,Male
1899,Bu Tingkai,China,East_Asia,Male
1900,Wang Congkang,China,East_Asia,Male
1901,Lin Wenjun,China,East_Asia,Female
1902,Sun Mengya,China,East_Asia,Female
1903,Xu Shixiao,China,East_Asia,Female
1904,Ma Qing,China,East_Asia,Female
1905,Yin Mengdie,China,East_Asia,Female
1906,Huang Jieyi,China,East_Asia,Female
1907,Li Dongyin,China,East_Asia,Female
1908,Zhou Yu,China,East_Asia,Female
1909,Wang Nan,China,East_Asia,Female
1910,Wang Ruidong,China,East_Asia,Male
1911,Sun Jiajun,China,East_Asia,Male
1912,Xu Chao,China,East_Asia,Male
1913,Bao Shanju,China,East_Asia,Female
1914,Zhong Tianshi,China,East_Asia,Female
1915,Liu Jiali,China,East_Asia,Female
1916,Zhang Peng,China,East_Asia,Male
1917,Yao Bianwa,China,East_Asia,Female
1918,Xie Siyi,China,East_Asia,Male
1919,Wang Zongyuan,China,East_Asia,Male
1920,Cao Yuan,China,East_Asia,Male
1921,Yang Jian,China,East_Asia,Male
1922,Chen Aysen,China,East_Asia,Male
1923,Shi Tingmao,China,East_Asia,Female
1924,Wang Han,China,East_Asia,Female
1925,Chen Yuxi,China,East_Asia,Female
1926,Quan Hongchan,China,East_Asia,Female
1927,Zhang Jiaqi,China,East_Asia,Female
1928,Bao Yingfeng,China,East_Asia,Male
1929,Alex Hua Tian,China,East_Asia,Male
1930,Sun Huadong,China,East_Asia,Male
1931,Zhang Xingjia,China,East_Asia,Male
1932,Zhang You,China,East_Asia,Male
1933,Li Yaofeng,China,East_Asia,Male
1934,Dong Chao,China,East_Asia,Male
1935,Lan Minghao,China,East_Asia,Male
1936,Wang Zijie,China,East_Asia,Male
1937,Shi Gaofeng,China,East_Asia,Male
1938,Huang Mengkai,China,East_Asia,Male
1939,Xu Yingming,China,East_Asia,Male
1940,Lin Sheng,China,East_Asia,Female
1941,Sun Yiwen,China,East_Asia,Female
1942,Zhu Mingye,China,East_Asia,Female
1943,Xu Anqi,China,East_Asia,Female
1944,Chen Qingyuan,China,East_Asia,Female
1945,Qian Jiarui,China,East_Asia,Female
1946,Shao Yaqi,China,East_Asia,Female
1947,Yang Hengyu,China,East_Asia,Female
1948,Guo Yiqi,China,East_Asia,Female
1949,Wu Ashun,China,East_Asia,Male
1950,Yuan Yechun,China,East_Asia,Male
1951,Feng Shanshan,China,East_Asia,Female
1952,Lin Xiyu,China,East_Asia,Female
1953,Lin Chaopan,China,East_Asia,Male
1954,Sun Wei,China,East_Asia,Male
1955,Xiao Ruoteng,China,East_Asia,Male
1956,Zou Jingyuan,China,East_Asia,Male
1957,Liu Yang,China,East_Asia,Male
1958,You Hao,China,East_Asia,Male
1959,Lu Yufei,China,East_Asia,Female
1960,Ou Yushan,China,East_Asia,Female
1961,Tang Xijing,China,East_Asia,Female
1962,Zhang Jin,China,East_Asia,Female
1963,Fan Yilin,China,East_Asia,Female
1964,Guan Chenchen,China,East_Asia,Female
1965,Dong Dong,China,East_Asia,Male
1966,Gao Lei,China,East_Asia,Male
1967,Liu Lingling,China,East_Asia,Female
1968,Zhu Xueying,China,East_Asia,Female
1969,Li Yanan,China,East_Asia,Female
1970,Lu Tongjuan,China,East_Asia,Female
1971,Yang Junxia,China,East_Asia,Female
1972,Sun Xiaoqian,China,East_Asia,Female
1973,Ma Zhenzhao,China,East_Asia,Female
1974,Xu Shiyan,China,East_Asia,Female
1975,Yin Xiaoyan,China,East_Asia,Female
1976,Gong Li,China,East_Asia,Female
1977,Li Shuhan,China,East_Asia,Male
1978,Luo Shuai,China,East_Asia,Male
1979,Zhang Mingyu,China,East_Asia,Female
1980,Zhang Xiaonan,China,East_Asia,Female
1981,Liu Zhiyu,China,East_Asia,Male
1982,Zhang Liang,China,East_Asia,Male
1983,Liu Dang,China,East_Asia,Male
1984,Yi Xudi,China,East_Asia,Male
1985,Zang Ha,China,East_Asia,Male
1986,Zhang Quan,China,East_Asia,Male
1987,Jiang Yan,China,East_Asia,Female
1988,Huang Kaifeng,China,East_Asia,Female
1989,Liu Jinchao,China,East_Asia,Female
1990,Liu Xiaoxin,China,East_Asia,Female
1991,Shen Shuangmei,China,East_Asia,Female
1992,Chen Yunxia,China,East_Asia,Female
1993,Cui Xiaotong,China,East_Asia,Female
1994,Lu Yang,China,East_Asia,Female
1995,Zhang Ling,China,East_Asia,Female
1996,Lin Xinyu,China,East_Asia,Female
1997,Lu Shiyu,China,East_Asia,Female
1998,Qin Miaomiao,China,East_Asia,Female
1999,Wang Fei,China,East_Asia,Female
2000,Guo Linlin,China,East_Asia,Female
2001,Ju Rui,China,East_Asia,Female
2002,Li Jingjing,China,East_Asia,Female
2003,Miao Tian,China,East_Asia,Female
2004,Wang Zifeng,China,East_Asia,Female
2005,Wang Yuwei,China,East_Asia,Female
2006,Xu Fei,China,East_Asia,Female
2007,Zhang Min,China,East_Asia,Female
2008,Bi Kun,China,East_Asia,Male
2009,He Chen,China,East_Asia,Male
2010,Wang Yang,China,East_Asia,Male
2011,Xu Zangjun,China,East_Asia,Male
2012,Lu Yunxiu,China,East_Asia,Female
2013,Zhang Dongshuang,China,East_Asia,Female
2014,Wei Mengxi,China,East_Asia,Female
2015,Gao Haiyan,China,East_Asia,Female
2016,Chen Shasha,China,East_Asia,Female
2017,Ye Jin,China,East_Asia,Female
2018,Hu Xiaoxiao,China,East_Asia,Female
2019,Yang Xuezhe,China,East_Asia,Male
2020,Li Yuehong,China,East_Asia,Male
2021,Lin Junmin,China,East_Asia,Male
2022,Pang Wei,China,East_Asia,Male
2023,Sheng Lihao,China,East_Asia,Male
2024,Yang Haoran,China,East_Asia,Male
2025,Yu Haicheng,China,East_Asia,Male
2026,Zhang Bowen,China,East_Asia,Male
2027,Zhang Changhong,China,East_Asia,Male
2028,Zhao Zhonghao,China,East_Asia,Male
2029,Chen Dongqi,China,East_Asia,Female
2030,Deng Weiyun,China,East_Asia,Female
2031,Jiang Ranxin,China,East_Asia,Female
2032,Lin Yuemei,China,East_Asia,Female
2033,Shi Mengyao,China,East_Asia,Female
2034,Wang Luyao,China,East_Asia,Female
2035,Wang Xiaojing,China,East_Asia,Female
2036,Wei Meng,China,East_Asia,Female
2037,Xiao Jiaruixuan,China,East_Asia,Female
2038,Xiong Yaxuan,China,East_Asia,Female
2039,Yang Qian,China,East_Asia,Female
2040,Zhang Donglian,China,East_Asia,Female
2041,Zhang Yu,China,East_Asia,Female
2042,He Zhengyang,China,East_Asia,Male
2043,Wang Qian,China,East_Asia,Female
2044,Zhang Xin,China,East_Asia,Female
2045,Zeng Wenhui,China,East_Asia,Female
2046,Pan Yufei,China,East_Asia,Male
2047,Song Yiling,China,East_Asia,Female
2048,Cheng Long,China,East_Asia,Male
2049,He Junyi,China,East_Asia,Male
2050,Ji Xinjie,China,East_Asia,Male
2051,Qin Haiyang,China,East_Asia,Male
2052,Wang Shun,China,East_Asia,Male
2053,Xu Jiayu,China,East_Asia,Male
2054,Yan Zibei,China,East_Asia,Male
2055,Yu Hexin,China,East_Asia,Male
2056,Hong Jinquan,China,East_Asia,Male
2057,Zhang Ziyang,China,East_Asia,Male
2058,Chen Jie,China,East_Asia,Female
2059,Li Bingjie,China,East_Asia,Female
2060,Liu Yaxin,China,East_Asia,Female
2061,Peng Xuwei,China,East_Asia,Female
2062,Tang Muhan,China,East_Asia,Female
2063,Tang Qianting,China,East_Asia,Female
2064,Wang Jianjiahe,China,East_Asia,Female
2065,Wu Qingfeng,China,East_Asia,Female
2066,Xin Xin,China,East_Asia,Female
2067,Yang Junxuan,China,East_Asia,Female
2068,Yu Jingyao,China,East_Asia,Female
2069,Yu Liyan,China,East_Asia,Female
2070,Yu Yiting,China,East_Asia,Female
2071,Zhang Yufei,China,East_Asia,Female
2072,Ai Yanhan,China,East_Asia,Female
2073,Cheng Yujie,China,East_Asia,Female
2074,Zhu Menghui,China,East_Asia,Female
2075,Dong Jie,China,East_Asia,Female
2076,Zhang Yifan,China,East_Asia,Female
2077,Fan Zhendong,China,East_Asia,Male
2078,Ma Long,China,East_Asia,Male
2079,Xu Xin,China,East_Asia,Male
2080,Chen Meng,China,East_Asia,Female
2081,Sun Yingsha,China,East_Asia,Female
2082,Wang Manyu,China,East_Asia,Female
2083,Liu Shiwen,China,East_Asia,Female
2084,Zhao Shuai,China,East_Asia,Male
2085,Sun Hongyi,China,East_Asia,Male
2086,Wu Jingyu,China,East_Asia,Female
2087,Zhou Lijun,China,East_Asia,Female
2088,Zhang Mengyu,China,East_Asia,Female
2089,Zheng Shuyin,China,East_Asia,Female
2090,Wang Qiang,China,East_Asia,Female
2091,Zheng Saisai,China,East_Asia,Female
2092,Duan Yingying,China,East_Asia,Female
2093,Xu Yifan,China,East_Asia,Female
2094,Yang Zhaoxuan,China,East_Asia,Female
2095,Zhong Mengying,China,East_Asia,Female
2096,Wang Fan,China,East_Asia,Female
2097,Xia Xinyi,China,East_Asia,Female
2098,Wang Xinxin,China,East_Asia,Female
2099,Xue Chen,China,East_Asia,Female
2100,Li Fabin,China,East_Asia,Male
2101,Chen Lijun,China,East_Asia,Male
2102,Shi Zhiyong,China,East_Asia,Male
2103,Lu Xiaojun,China,East_Asia,Male
2104,Hou Zhihui,China,East_Asia,Female
2105,Liao Qiuyun,China,East_Asia,Female
2106,Wang Zhouyu,China,East_Asia,Female
2107,Li Wenwen,China,East_Asia,Female
2108,Liu Minghu,China,East_Asia,Male
2109,Lin Zushen,China,East_Asia,Male
2110,Deng Zhiwei,China,East_Asia,Male
2111,Sun Yanan,China,East_Asia,Female
2112,Pang Qianyu,China,East_Asia,Female
2113,Rong Ningning,China,East_Asia,Female
2114,Long Jia,China,East_Asia,Female
2115,Zhou Feng,China,East_Asia,Female
2116,Zhou Qian,China,East_Asia,Female
2117,Walihan Sailike,China,East_Asia,Male
2118,Peng Fei,China,East_Asia,Male
2119,Tang Chih-chun,Chinese_Taipei,East_Asia,Male
2120,Wei Chun-heng,Chinese_Taipei,East_Asia,Male
2121,Deng Yu-cheng,Chinese_Taipei,East_Asia,Male
2122,Lin Chia-en,Chinese_Taipei,East_Asia,Female
2123,Lei Chien-ying,Chinese_Taipei,East_Asia,Female
2124,Tan Ya-ting,Chinese_Taipei,East_Asia,Female
2125,Yang Chun-han,Chinese_Taipei,East_Asia,Male
2126,Chen Kuei-ru,Chinese_Taipei,East_Asia,Male
2127,Chen Chieh,Chinese_Taipei,East_Asia,Male
2128,Hsieh Hsi-en,Chinese_Taipei,East_Asia,Female
2129,Cheng Chao-tsun,Chinese_Taipei,East_Asia,Male
2130,Huang Shih-feng,Chinese_Taipei,East_Asia,Male
2131,Chou Tien-chen,Chinese_Taipei,East_Asia,Male
2132,Wang Tzu-wei,Chinese_Taipei,East_Asia,Male
2133,Lee Yang,Chinese_Taipei,East_Asia,Male
2134,Wang Chi-lin,Chinese_Taipei,East_Asia,Male
2135,Tai Tzu-ying,Chinese_Taipei,East_Asia,Female
2136,Huang Hsiao-wen,Chinese_Taipei,East_Asia,Female
2137,Lin Yu-ting,Chinese_Taipei,East_Asia,Female
2138,Wu Shih-yi,Chinese_Taipei,East_Asia,Female
2139,Chen Nien-chin,Chinese_Taipei,East_Asia,Female
2140,Chang Chu-han,Chinese_Taipei,East_Asia,Female
2141,Feng Chun-kai,Chinese_Taipei,East_Asia,Male
2142,Jasmine Chen,Chinese_Taipei,East_Asia,Female
2143,Pan Cheng-tsung,Chinese_Taipei,East_Asia,Male
2144,Hsu Wei-ling,Chinese_Taipei,East_Asia,Female
2145,Min Lee,Chinese_Taipei,East_Asia,Female
2146,Hung Yuan-hsi,Chinese_Taipei,East_Asia,Male
2147,Lee Chih-kai,Chinese_Taipei,East_Asia,Male
2148,Shiao Yu-jan,Chinese_Taipei,East_Asia,Male
2149,Tang Chia-hung,Chinese_Taipei,East_Asia,Male
2150,Ting Hua-tien,Chinese_Taipei,East_Asia,Female
2151,Yang Yung-wei,Chinese_Taipei,East_Asia,Male
2152,Lin Chen-hao,Chinese_Taipei,East_Asia,Female
2153,Lien Chen-ling,Chinese_Taipei,East_Asia,Female
2154,Wen Tzu-yun,Chinese_Taipei,East_Asia,Female
2155,Wang Yi-ta,Chinese_Taipei,East_Asia,Male
2156,Huang Yi-ting,Chinese_Taipei,East_Asia,Female
2157,Lu Shao-chuan,Chinese_Taipei,East_Asia,Male
2158,Yang Kun-pi,Chinese_Taipei,East_Asia,Male
2159,Lin Ying-shin,Chinese_Taipei,East_Asia,Female
2160,Tien Chia-chen,Chinese_Taipei,East_Asia,Female
2161,Wu Chia-ying,Chinese_Taipei,East_Asia,Female
2162,Wang Hsing-hao,Chinese_Taipei,East_Asia,Male
2163,Wang Kuan-hung,Chinese_Taipei,East_Asia,Male
2164,Huang Mei-chien,Chinese_Taipei,East_Asia,Female
2165,Chuang Chih-yuan,Chinese_Taipei,East_Asia,Male
2166,Lin Yun-ju,Chinese_Taipei,East_Asia,Male
2167,Chen Chien-an,Chinese_Taipei,East_Asia,Male
2168,Chen Szu-yu,Chinese_Taipei,East_Asia,Female
2169,Cheng I-ching,Chinese_Taipei,East_Asia,Female
2170,Cheng Hsien-tzu,Chinese_Taipei,East_Asia,Female
2171,Huang Yu-jen,Chinese_Taipei,East_Asia,Male
2172,Liu Wei-ting,Chinese_Taipei,East_Asia,Male
2173,Su Po-ya,Chinese_Taipei,East_Asia,Female
2174,Lo Chia-ling,Chinese_Taipei,East_Asia,Female
2175,Lu Yen-hsun,Chinese_Taipei,East_Asia,Male
2176,Chan Hao-ching,Chinese_Taipei,East_Asia,Female
2177,Latisha Chan,Chinese_Taipei,East_Asia,Female
2178,Hsieh Yu-chieh,Chinese_Taipei,East_Asia,Female
2179,Hsu Chieh-yu,Chinese_Taipei,East_Asia,Female
2180,Kao Chan-hung,Chinese_Taipei,East_Asia,Male
2181,Chen Po-jen,Chinese_Taipei,East_Asia,Male
2182,Hsieh Yun-ting,Chinese_Taipei,East_Asia,Male
2183,Fang Wan-ling,Chinese_Taipei,East_Asia,Female
2184,Chiang Nien-hsin,Chinese_Taipei,East_Asia,Female
2185,Kuo Hsing-chun,Chinese_Taipei,East_Asia,Female
2186,Chen Wen-huei,Chinese_Taipei,East_Asia,Female
2187,Chan Chung Wang,Hong_Kong,East_Asia,Male
2188,Ching Siu Nga,Hong_Kong,East_Asia,Female
2189,Ng Ka Long,Hong_Kong,East_Asia,Male
2190,Cheung Ngan Yi,Hong_Kong,East_Asia,Female
2191,Tang Chun Man,Hong_Kong,East_Asia,Male
2192,Tse Ying Suet,Hong_Kong,East_Asia,Female
2193,Choy Hiu Fung,Hong_Kong,East_Asia,Male
2194,Lee Hoi Yan,Hong_Kong,East_Asia,Female
2195,Lee Wai Sze,Hong_Kong,East_Asia,Female
2196,Pang Yao,Hong_Kong,East_Asia,Female
2197,Leung Bo Yee,Hong_Kong,East_Asia,Female
2198,Thomas Heffernan Ho,Hong_Kong,East_Asia,Male
2199,Cheung Ka Long,Hong_Kong,East_Asia,Male
2200,Cheung Siu Lun,Hong_Kong,East_Asia,Male
2201,Ryan Choi,Hong_Kong,East_Asia,Male
2202,Lawrence Ng Lok Wang,Hong_Kong,East_Asia,Male
2203,Kaylin Hsieh,Hong_Kong,East_Asia,Female
2204,Vivian Kong,Hong_Kong,East_Asia,Female
2205,Coco Lin,Hong_Kong,East_Asia,Female
2206,Chu Ka Mong,Hong_Kong,East_Asia,Female
2207,Tiffany Chan,Hong_Kong,East_Asia,Female
2208,Shek Wai Hung,Hong_Kong,East_Asia,Male
2209,Grace Lau,Hong_Kong,East_Asia,Female
2210,Winne Hung,Hong_Kong,East_Asia,Female
2211,Michael Cheng,Hong_Kong,East_Asia,Male
2212,Hayley Chan,Hong_Kong,East_Asia,Female
2213,Stephanie Norton,Hong_Kong,East_Asia,Female
2214,Ian Ho,Hong_Kong,East_Asia,Male
2215,William Yan Thorley,Hong_Kong,East_Asia,Male
2216,Stephanie Au,Hong_Kong,East_Asia,Female
2217,Siobhan Haughey,Hong_Kong,East_Asia,Female
2218,Camille Cheng,Hong_Kong,East_Asia,Female
2219,Ho Nam Wai,Hong_Kong,East_Asia,Female
2220,Tam Hoi Lam,Hong_Kong,East_Asia,Female
2221,Toto Wong,Hong_Kong,East_Asia,Female
2222,Jamie Yeung,Hong_Kong,East_Asia,Female
2223,Lam Siu Hang,Hong_Kong,East_Asia,Male
2224,Wong Chun Ting,Hong_Kong,East_Asia,Male
2225,Ho Kwan Kit,Hong_Kong,East_Asia,Male
2226,Doo Hoi Kem,Hong_Kong,East_Asia,Female
2227,Minnie Soo Wai Yam,Hong_Kong,East_Asia,Female
2228,Lee Ho Ching,Hong_Kong,East_Asia,Female
2229,Oscar Coggins,Hong_Kong,East_Asia,Male
2230,Takaharu Furukawa,Japan,East_Asia,Male
2231,Yuki Kawata,Japan,East_Asia,Male
2232,Hiroki Muto,Japan,East_Asia,Male
2233,Ren Hayakawa,Japan,East_Asia,Female
2234,Miki Nakamura,Japan,East_Asia,Female
2235,Azusa Yamauchi,Japan,East_Asia,Female
2236,Yukiko Inui,Japan,East_Asia,Female
2237,Megumu Yoshida,Japan,East_Asia,Female
2238,Juka Fukumura,Japan,East_Asia,Female
2239,Moeka Kijima,Japan,East_Asia,Female
2240,Okina Kyogoku,Japan,East_Asia,Female
2241,Mayu Tsukamoto,Japan,East_Asia,Male
2242,Mashiro Yasunaga,Japan,East_Asia,Female
2243,Akane Yanagisawa,Japan,East_Asia,Female
2244,Yuki Koike,Japan,East_Asia,Male
2245,Shuhei Tada,Japan,East_Asia,Male
2246,Ryota Yamagata,Japan,East_Asia,Male
